bathrooms,bedrooms,city,country,currency,daysOnZillow,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,lotAreaUnit,lotAreaValue,price,priceForHDP,rentZestimate,shouldHighlight,state,streetAddress,zestimate,zipcode,zpid,openHouse,open_house_info,taxAssessedValue,unit,newConstructionType,datePriceChanged,priceChange,priceReduction,providerListingID,group_type,priceSuffix,videoCount,isRentalWithBasePrice
3.0,4.0,Hayward,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/9d9477dd8b82b4683bc68030b92481fd-p_e.jpg,False,True,False,False,False,False,False,37.677288,{'is_FSBA': True},2767.0,-122.04801,acres,0.26,1448888.0,1448888.0,4729.0,False,CA,3115 Vista Ln,1561600.0,94541,64961960,null,null,906000.0,null,null,null,null,null,null,null,null,null,null
2.0,2.0,Hayward,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/eb2c99c10bc24dd2320a16e44cc4a961-p_e.jpg,False,True,False,False,False,False,False,37.67735,"{'is_FSBA': True, 'is_openHouse': True}",1056.0,-122.0776,acres,1.6612,535000.0,535000.0,2747.0,False,CA,1315 A St APT 201,581800.0,94541,24971700,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}",431020.0,Apt 201,null,null,null,null,null,null,null,null,null
2.0,2.0,Hayward,USA,USD,7,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/0a766a7b66f3b8c33e531d01b1885398-p_e.jpg,False,True,False,False,False,False,False,37.680973,{'is_FSBA': True},1171.0,-122.08366,acres,4.31,562500.0,562500.0,2749.0,False,CA,22135 Sevilla Rd APT 42,606000.0,94541,24964420,null,null,441674.0,Apt 42,null,null,null,null,null,null,null,null,null
3.0,3.0,Hayward,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/41a779b188dee4a13ccc614a986c3379-p_e.jpg,False,True,False,False,False,False,False,37.675583,{'is_FSBA': True},1719.0,-122.115166,sqft,5227.2,889950.0,889950.0,3800.0,False,CA,256 Louette Ct,977100.0,94541,24973056,null,null,831300.0,null,null,null,null,null,null,null,null,null,null
3.0,5.0,Hayward,USA,USD,9,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/d21492e7c6f952a41990a8ebb0a69d12-p_e.jpg,False,True,False,False,False,False,False,37.66173,{'is_FSBA': True},1848.0,-122.108284,sqft,9147.6,950000.0,950000.0,3546.0,False,CA,22488 S Garden Ave,1034900.0,94541,299070035,null,null,537130.0,null,null,null,null,null,null,null,null,null,null
null,null,Hayward,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/b1c3b73ac251c6226d918d5d1de3bb81-p_e.jpg,False,True,False,False,False,False,False,37.666683,{'is_FSBA': True},2551.0,-122.113266,sqft,9147.6,997500.0,997500.0,4367.0,False,CA,21238 Royal Ave,1075000.0,94541,24975684,null,null,210545.0,null,null,1686898800000.0,-102500.0,"$102,500 (Jun 16)",null,null,null,null,null
2.0,3.0,Hayward,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/c02f0b8e698bff06e5cc45ccb9d3fe0a-p_e.jpg,False,True,False,False,False,False,False,37.68048,"{'is_FSBA': True, 'is_openHouse': True}",1453.0,-122.08355,null,null,699000.0,699000.0,3300.0,False,CA,22103 Vista Del Plaza Ln APT 22,742300.0,94541,24964400,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}",440621.0,Apt 22,null,null,null,null,null,null,null,null,null
4.0,4.0,Hayward,USA,USD,15,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/a3f0f35cb5b3989af4fe7972972b1072-p_e.jpg,False,True,False,False,False,False,False,37.670177,{'is_FSBA': True},1570.0,-122.085396,acres,3.44,789000.0,789000.0,3449.0,False,CA,728 City Walk Pl APT 6,839500.0,94541,58878737,null,null,592596.0,Apt 6,null,null,null,null,null,null,null,null,null
1.0,1.0,Hayward,USA,USD,17,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/430dbcbfa00b9d3a3fc108e5102c11a2-p_e.jpg,False,True,False,False,False,False,False,37.67039,{'is_FSBA': True},14112.0,-122.07402,acres,0.7117,5350000.0,5350000.0,2671.0,False,CA,24035 2nd St,5733900.0,94541,299070422,null,null,5306644.0,null,null,null,null,null,null,null,null,null,null
null,null,Hayward,USA,USD,17,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/79a0613219f589ad52f394dd178abfb4-p_e.jpg,False,True,False,False,False,False,False,37.676003,{'is_FSBA': True},2845.0,-122.06997,sqft,5250.0,1285000.0,1285000.0,3921.0,False,CA,22814 Kings Ct,1378500.0,94541,24971917,null,null,745711.0,null,null,null,null,null,null,null,null,null,null
2.0,4.0,Hayward,USA,USD,20,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/8f4cabbf4aa880e2656083758221c44a-p_e.jpg,False,True,False,False,False,False,False,37.67297,{'is_FSBA': True},1502.0,-122.11025,sqft,6380.0,889000.0,889000.0,3492.0,False,CA,20954 Hathaway Ave,920100.0,94541,24973641,null,null,380277.0,null,null,null,null,null,null,null,null,null,null
5.0,6.0,Hayward,USA,USD,21,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/10237ea148ee8fcb7967ae0e629c5344-p_e.jpg,False,True,False,False,False,False,False,37.68035,{'is_FSBA': True},3737.0,-122.05074,sqft,6534.0,1898000.0,1898000.0,6000.0,False,CA,3121 Atwal Ct,1901100.0,94541,68022718,null,null,1085920.0,null,null,null,null,null,null,null,null,null,null
3.0,3.0,Hayward,USA,USD,24,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/02bb83a659248988265c0a9ae8b1eade-p_e.jpg,False,True,False,False,False,False,False,37.688267,{'is_FSBA': True},1532.0,-122.10037,sqft,1851.3,749999.0,749999.0,3349.0,False,CA,1266 Sandy Bridges Ct,791200.0,94541,24962220,null,null,436700.0,null,null,1687417200000.0,50000.0,null,null,null,null,null,null
3.0,5.0,Hayward,USA,USD,24,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/83b90f853e102af7ca1331336ba6417d-p_e.jpg,False,True,False,False,False,False,False,37.68979,{'is_FSBA': True},2520.0,-122.04795,acres,1.36,1600000.0,1600000.0,4500.0,False,CA,22694 Valley View Dr,1624000.0,94541,24967018,null,null,1402500.0,null,null,null,null,null,null,null,null,null,null
2.0,4.0,Hayward,USA,USD,24,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/8aebae933c51e6b77af8ad11bd09200e-p_e.jpg,False,True,False,False,False,False,False,37.664223,{'is_FSBA': True},1750.0,-122.104485,sqft,6639.0,899999.0,899999.0,3900.0,False,CA,23655-23657 Fuller Ave,926400.0,94541,2057323789,null,null,null,null,null,null,null,null,null,null,null,null,null
2.0,3.0,Hayward,USA,USD,29,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/dd0de3ac621dc80ba6256dafabb28b20-p_e.jpg,False,True,False,False,False,False,False,37.669155,{'is_FSBA': True},1770.0,-122.04348,sqft,7900.0,999000.0,999000.0,3849.0,False,CA,3358 East Ave,982200.0,94541,79534661,null,null,721391.0,null,null,null,null,null,null,null,null,null,null
null,null,Hayward,USA,USD,31,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/ab4a3a63d933a93e8fb21eb7467a2a44-p_e.jpg,False,True,False,False,False,False,False,37.67979,{'is_FSBA': True},2620.0,-122.06981,acres,0.46726354453627184,1199000.0,1199000.0,3288.0,False,CA,22616 7th St,1121600.0,94541,299068762,null,null,1017892.0,null,null,null,null,null,null,null,null,null,null
3.0,4.0,Hayward,USA,USD,37,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/13eb7fbe2735301e1ae48edaf1575bf2-p_e.jpg,False,True,False,False,False,False,False,null,{'is_newHome': True},1895.0,null,sqft,5000.0,1250000.0,1250000.0,3984.0,False,CA,20253 Leif Ln,1269300.0,94541,2057543311,null,null,null,null,BUILDER_SPEC,null,null,null,null,null,null,null,null
3.0,6.0,Hayward,USA,USD,37,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/9a905a0ff772b849aefa3ecdd85d40d1-p_e.jpg,False,True,False,False,False,False,False,37.686504,{'is_FSBA': True},2456.0,-122.09669,acres,0.32,1099000.0,1099000.0,4124.0,False,CA,20897 Locust St,1091600.0,94541,24962636,null,null,478651.0,null,null,null,null,null,null,null,null,null,null
2.0,2.0,San Lorenzo,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/11c9d290be9f595169c8398f12d0d33b-p_e.jpg,False,True,False,False,False,False,False,37.669983,{'is_FSBA': True},1010.0,-122.10871,acres,1.11,540000.0,540000.0,2696.0,False,CA,260 Flint Ct APT 10,539400.0,94541,24974021,null,null,176363.0,Apt 10,null,1687935600000.0,-10000.0,"$10,000 (Jun 28)",null,null,null,null,null
2.0,3.0,San Lorenzo,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/a7f3abeb9b8938314264cbd76906040c-p_e.jpg,False,True,False,False,False,False,False,37.684013,{'is_FSBA': True},1411.0,-122.10418,acres,0.54,679000.0,679000.0,3349.0,False,CA,20255 Concord Ave APT 1,676800.0,94541,24962546,null,null,166345.0,Apt 1,null,1687158000000.0,-20888.0,"$20,888 (Jun 19)",null,null,null,null,null
3.0,3.0,Hayward,USA,USD,51,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/80ddec087732a145316242d95a378b8b-p_e.jpg,False,True,False,False,False,False,False,37.679073,{'is_FSBA': True},2049.0,-122.05502,acres,0.3168044077134986,999999.0,999999.0,4229.0,False,CA,2641 D St,1064800.0,94541,24970343,null,null,474260.0,null,null,null,null,null,null,null,null,null,null
null,null,Hayward,USA,USD,52,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/77846453d809e0bfaf8429dbfbcac146-p_e.jpg,False,True,False,False,False,False,False,null,{'is_FSBA': True},12819.0,null,acres,0.29,1270000.0,1270000.0,2080.0,False,CA,19687 Mission Blvd,null,94541,2057719440,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Hayward,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/fcfda9ea430cce70f8a53233bc609ae6-p_e.jpg,False,True,False,False,False,False,False,37.67134,{'is_FSBA': True},13144.0,-122.04429,acres,0.32999999999999996,249000.0,249000.0,2874.0,False,CA,3358 Saddle Dr,null,94541,299068961,null,null,169875.0,null,null,1683270000000.0,-50800.0,"$50,800 (May 5)",null,null,null,null,null
7.0,4.0,Hayward,USA,USD,58,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5182f021a174e7de925df3010d21aff3-p_e.jpg,False,True,False,False,False,False,False,37.66704,{'is_FSBA': True},6886.0,-122.047485,acres,3.23,3995000.0,3995000.0,10646.0,False,CA,25530 Dario Ter,3798100.0,94541,24969321,null,null,4055127.0,null,null,null,null,null,null,null,null,null,null
9.0,9.0,Hayward,USA,USD,62,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/33496ee2a6e2c449f37fd7ab669e344e-p_e.jpg,False,True,False,False,False,False,False,37.66547,{'is_FSBA': True},5126.0,-122.086945,sqft,6534.0,1980000.0,1980000.0,5442.0,False,CA,568 Dean St,1916600.0,94541,24974738,null,null,1110627.0,null,null,null,null,null,null,null,null,null,null
3.0,3.0,Hayward,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/98792167a636e81b35b8b237ea504da1-p_e.jpg,False,True,False,False,False,False,False,37.66517,{'is_FSBA': True},1377.0,-122.100716,sqft,4356.0,899000.0,899000.0,2423.0,False,CA,177 El Dorado Ave,884900.0,94541,24975393,null,null,549500.0,null,null,1686812400000.0,-96000.0,"$96,000 (Jun 15)",null,null,null,null,null
3.0,4.0,Hayward,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f7f321708608e51e2484572432524d9a-p_e.jpg,False,True,False,False,False,False,False,37.681633,{'is_FSBA': True},2444.0,-122.06315,acres,0.32,1199099.0,1199099.0,4400.0,False,CA,2020 Hill Ave,1166100.0,94541,24965930,null,null,788273.0,null,null,1686898800000.0,-55950.0,"$55,950 (Jun 16)",null,null,null,null,null
2.0,2.0,Hayward,USA,USD,73,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/66c2db815718ed4469dad1fd6cd3e3c1-p_e.jpg,False,True,False,False,False,False,False,37.669983,{'is_FSBA': True},1010.0,-122.10871,acres,1.11,600000.0,600000.0,2629.0,False,CA,260 Flint Ct APT 16,633700.0,94541,2069010691,null,null,null,Apt 16,null,null,null,null,null,null,null,null,null
null,null,Hayward,USA,USD,78,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/c136fe3036a4773e08957e859ce406b5-p_e.jpg,False,True,False,False,False,False,False,null,{'is_FSBA': True},23841.0,null,acres,0.675,7290000.0,7290000.0,3449.0,False,CA,Thelma St,833600.0,94541,2122793319,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Hayward,USA,USD,79,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/bcc7bdd243ea3b2df63c8a7d8fa197ff-p_e.jpg,False,True,False,False,False,False,False,37.678524,{'is_FSBA': True},15858.0,-122.07675,acres,0.36,789000.0,789000.0,2628.0,False,CA,1399 A St,null,94541,299069087,null,null,367909.0,null,null,null,null,null,null,null,null,null,null
2.0,6.0,Hayward,USA,USD,83,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/7f49dd03581e4280f04d4067e7293ebc-p_e.jpg,False,True,False,False,False,False,False,37.674576,{'is_newHome': True},0.0,-122.0803,sqft,4984.0,749000.0,749000.0,3640.0,False,CA,1711-1715 B St,738700.0,94541,2058135424,null,null,null,null,NEW_CONSTRUCTION_TYPE_OTHER,null,null,null,null,null,null,null,null
2.0,2.0,Hayward,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/8b02686e15e7d004188f85ff3eee0686-p_e.jpg,False,True,False,False,False,False,False,37.685745,{'is_FSBA': True},1101.0,-122.096245,acres,1.71,549000.0,549000.0,2747.0,False,CA,20919 Locust St APT K,531400.0,94541,24962686,null,null,282785.0,Apt K,null,1685689200000.0,-9000.0,"$9,000 (Jun 2)",null,null,null,null,null
0.0,null,Hayward,USA,USD,104,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/452540494e2804022d6e2f2c7c5e7c8e-p_e.jpg,False,True,False,False,False,False,False,null,{'is_FSBA': True},0.0,null,sqft,10001.376,499000.0,499000.0,2433.0,False,CA,1301 B St,null,94541,2088959231,null,null,null,null,null,null,null,null,null,null,null,null,null
1.0,2.0,Hayward,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5a318efddd86c2b7e5271f58d430e490-p_e.jpg,False,True,False,False,False,False,False,37.673676,{'is_FSBA': True},816.0,-122.07577,sqft,2500.0,699000.0,699000.0,2635.0,False,CA,22824 High St,670600.0,94541,24971668,null,null,633329.0,null,null,1682406000000.0,-21000.0,"$21,000 (Apr 25)",null,null,null,null,null
1.0,2.0,Hayward,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/15e6fcd8922f8dc7c0fa8c01c079c763-p_e.jpg,False,True,False,False,False,False,False,37.67275,{'is_FSBA': True},827.0,-122.10662,sqft,5227.2,624950.0,624950.0,2600.0,False,CA,21575 Meekland Ave,600800.0,94541,241574763,null,null,315042.0,null,null,1686639600000.0,-25000.0,"$25,000 (Jun 13)",null,null,null,null,null
2.0,2.0,Hayward,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/7ab7d7ec7054246352a6c0edb2f94176-p_e.jpg,False,True,False,False,False,False,False,37.660236,"{'is_FSBA': True, 'is_openHouse': True}",1307.0,-122.05267,acres,4.39,595000.0,595000.0,2949.0,False,CA,25912 Hayward Blvd APT 207,669800.0,94542,24969934,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}]}",525300.0,Apt 207,null,null,null,null,null,null,null,null,null
3.0,5.0,Hayward,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/bf7588d10e39cb4044800ff8e67aa251-p_e.jpg,False,True,False,False,False,False,False,37.64896,"{'is_FSBA': True, 'is_openHouse': True}",3489.0,-122.01815,sqft,10018.8,1799000.0,1799000.0,5728.0,False,CA,28861 Bay Heights Rd,1965200.0,94542,54789469,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}",787067.0,null,null,null,null,null,null,null,null,null,null
2.0,3.0,Hayward,USA,USD,7,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f0d31d6b6295531b9d1811710bb4317f-p_e.jpg,False,True,False,False,False,False,False,37.653053,{'is_FSBA': True},1703.0,-122.06494,sqft,5481.0,949000.0,949000.0,3650.0,False,CA,1023 Spring Ct,994000.0,94542,24982773,null,null,910350.0,null,null,null,null,null,null,null,null,null,null
2.0,3.0,Hayward,USA,USD,7,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b1ad273c0b432958aae4e364d853c3ea-p_e.jpg,False,True,False,False,False,False,False,37.66591,{'is_FSBA': True},1189.0,-122.070435,sqft,5662.8,899950.0,899950.0,3399.0,False,CA,1243 Highland Blvd,983000.0,94542,121849884,null,null,509407.0,null,null,null,null,null,null,null,null,null,null
6.0,7.0,Hayward,USA,USD,7,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/8fa964af1d4c2bf857a432699d1b5658-p_e.jpg,False,True,False,False,False,False,False,37.675884,{'is_FSBA': True},3500.0,-122.04653,acres,0.53,2198000.0,2198000.0,3658.0,False,CA,24728 Fairview Ave,null,94542,299068871,null,null,955379.0,null,null,null,null,null,null,null,null,null,null
3.0,5.0,Hayward,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b84b52a5b46925d92302c64c30b9d3f0-p_e.jpg,False,True,False,False,False,False,False,37.651085,"{'is_FSBA': True, 'is_openHouse': True}",2678.0,-122.03056,acres,0.3,1330000.0,1330000.0,4784.0,False,CA,3484 Pinewood Dr,1452800.0,94542,24902746,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}",577055.0,null,null,null,null,null,null,null,null,null,null
2.0,4.0,Hayward,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e64896b18f6da0556dc2c88859a13eb8-p_e.jpg,False,True,False,False,False,False,False,37.67336,{'is_FSBA': True},1911.0,-122.03206,acres,1.5,1600000.0,1600000.0,3924.0,False,CA,25931 Fairview Ave,1748900.0,94542,24968899,null,null,1193835.0,null,null,null,null,null,null,null,null,1.0,null
4.0,4.0,Hayward,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/541f39b796e21e6b838cfd3bdd392799-p_e.jpg,False,True,False,False,False,False,False,37.665047,"{'is_FSBA': True, 'is_openHouse': True}",4016.0,-122.03396,acres,1.8,2450000.0,2450000.0,null,False,CA,26637 Durham Way,null,94542,24969468,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}]}",855838.0,null,null,null,null,null,null,null,null,null,null
null,null,Hayward,USA,USD,22,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/b1363f60b87cfbc6611911a2f1c5bc1d-p_e.jpg,False,True,False,False,False,False,False,37.66169,{'is_FSBA': True},null,-122.054665,acres,2.7195,7200000.0,7200000.0,2693.0,False,CA,25730 University Ct,null,94542,299068981,null,null,159146.0,null,null,null,null,null,null,null,null,null,null
5.0,5.0,Hayward,USA,USD,29,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/318ae47701bd9335722c457d4e1d02a8-p_e.jpg,False,True,False,False,False,False,False,37.654255,{'is_FSBA': True},2415.0,-122.06354,sqft,4791.6,1580000.0,1580000.0,4139.0,False,CA,1183 Central Blvd,1559500.0,94542,241574978,null,null,712082.0,null,null,null,null,null,null,null,null,null,null
5.0,5.0,Hayward,USA,USD,30,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/68f29aaf1b6b659130fe03e7778fb25e-p_e.jpg,False,True,False,False,False,False,False,37.656296,{'is_FSBA': True},3842.0,-122.02171,acres,0.45,1988000.0,1988000.0,5533.0,False,CA,4345 Sundew Ct,1978600.0,94542,24970232,null,null,1800000.0,null,null,null,null,null,null,null,null,null,null
null,null,Hayward,USA,USD,48,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/f2b38e85cfc1545f73c69b77d12dce48-p_e.jpg,False,True,False,False,False,False,False,37.655746,{'is_FSBA': True},48813.0,-122.03342,acres,1.12,1400000.0,1400000.0,2746.0,False,CA,0 Hayward Blvd,null,94542,2144037415,null,null,null,null,null,null,null,null,null,null,null,null,null
3.0,5.0,Hayward,USA,USD,50,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/46bb42dce2258851c6fc4d1fb7b3cec3-p_e.jpg,False,True,False,False,False,False,False,37.67486,{'is_FSBA': True},2385.0,-122.04568,acres,2.5,1699000.0,1699000.0,4200.0,False,CA,4100 Arbutus Ct,1754000.0,94542,24970258,null,null,139316.0,null,null,null,null,null,null,null,null,null,null
3.0,4.0,Hayward,USA,USD,55,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/304d79d75a2f5a505603de000ada8993-p_e.jpg,False,True,False,False,False,False,False,37.654793,{'is_FSBA': True},2171.0,-122.042496,acres,0.26439999999999997,1390000.0,1390000.0,4500.0,False,CA,27070 Fielding Dr,1359100.0,94542,24903194,null,null,1068757.0,null,null,null,null,null,null,null,null,null,null
3.0,4.0,Hayward,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/508862be7930e39db06eee183ad9f6c7-p_e.jpg,False,True,False,False,False,False,False,37.657364,{'is_FSBA': True},1695.0,-122.03936,acres,1.66,990000.0,990000.0,3800.0,False,CA,27346 Parkside Dr,967800.0,94542,24970063,null,null,1096500.0,null,null,1685084400000.0,-200000.0,"$200,000 (May 26)",null,null,null,null,null
null,null,Hayward,USA,USD,78,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/a693af2626fd8aca67b1117e934cd733-p_e.jpg,False,True,False,False,False,False,False,37.678738,{'is_FSBA': True},null,-122.04402,acres,0.32073002754820934,425000.0,425000.0,2949.0,False,CA,24412 Karina St,null,94542,299068858,null,null,500071.0,null,null,null,null,null,null,null,null,null,null
null,null,Hayward,USA,USD,131,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/bc29897a1a014642cdeba7bf1be439d4-p_e.jpg,False,True,False,False,False,False,False,37.65068,{'is_FSBA': True},13850.0,-122.045204,acres,0.32,875000.0,875000.0,null,False,CA,2109 Pappas Pl,null,94542,299076790,null,null,464148.0,null,null,null,null,null,null,null,null,null,null
null,null,Hayward,USA,USD,163,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/a7a0ffd1b9f89c24cf5980fcf4999750-p_e.jpg,False,True,False,False,False,False,False,null,{'is_FSBA': True},null,null,acres,10.064,1500000.0,1500000.0,2600.0,False,CA,0 Fairview Ave,null,94542,2099943019,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Hayward,USA,USD,556,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/98298c12499d6d34f4deabaf5e3313d2-p_e.jpg,False,True,False,False,False,False,False,37.656387,{'is_FSBA': True},30685.0,-122.048004,acres,0.7,4500000.0,4500000.0,2600.0,False,CA,26736 Hayward Blvd,null,94542,2067062921,null,null,null,null,null,1646121600000.0,-500000.0,,null,null,null,null,null
2.0,4.0,Hayward,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/de40718795159ba5a8824ebb8a8ae430-p_e.jpg,False,True,False,False,False,False,False,37.627922,"{'is_FSBA': True, 'is_openHouse': True}",1530.0,-122.06242,sqft,7811.0,899000.0,899000.0,3599.0,False,CA,390 Cooper Ave,942800.0,94544,24993397,Sat. 10am-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688230800000}]}",117921.0,null,null,null,null,null,null,null,null,null,null
3.0,3.0,Hayward,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ff617a1c5f52df3c7865dfa6765782c4-p_e.jpg,False,True,False,False,False,False,False,37.631866,"{'is_FSBA': True, 'is_openHouse': True}",1866.0,-122.05887,sqft,4430.052,1200000.0,1200000.0,null,False,CA,37 Lance Way,null,94544,24903757,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}]}",453304.0,null,null,null,null,null,null,null,null,null,null
1.0,3.0,Hayward,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/9238b90b5df2c5bbea958166bcc65a6c-p_e.jpg,False,True,False,False,False,False,False,37.660294,"{'is_FSBA': True, 'is_openHouse': True}",1000.0,-122.07891,sqft,5227.2,733888.0,733888.0,3099.0,False,CA,24668 Joanne St,796500.0,94544,24981127,Fri. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688166000000, 'open_house_start': 1688158800000}, {'open_house_end': 1688252400000, 'open_house_start': 1688230800000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}",279748.0,null,null,null,null,null,null,null,null,null,null
3.0,3.0,Hayward,USA,USD,2,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/3f18562c0eb4ef271952b324916a455b-p_e.jpg,False,True,False,False,False,False,False,37.647156,{'is_FSBA': True},1735.0,-122.06448,sqft,6534.0,849000.0,849000.0,3889.0,False,CA,26631 Greta Ln,null,94544,337852359,null,null,736440.0,null,null,null,null,null,null,null,null,null,null
